update,cycle,active_n,transitions_per_arm,tokens_per_arm,shared_utility,specialist_utility,shared_loss,specialist_loss,shared_gradient_norm,specialist_gradient_norm,sample_replay_logp_max_error,prefix_replay_max_error,masked_probability_mass_max,hidden_replay_max_error,elapsed_seconds
152,31,6,77824,312320,0.5411241054534912,0.2242838591337204,-0.014614786952733994,-0.018023621290922165,0.05137919634580612,0.02042004093527794,0.0,0.0,0.0,0.0,306.0840105000025
153,31,3,78336,313856,0.66943359375,0.40576171875,-0.009199186228215694,-0.009171243757009506,0.03989850729703903,0.0824732854962349,0.0,0.0,0.0,0.0,307.8107489000031
154,31,2,78848,314880,0.68798828125,0.4075520932674408,-0.005199973937124014,-0.005865432322025299,0.05432995408773422,0.08186791837215424,0.0,0.0,0.0,0.0,309.21391009999934
155,31,5,79360,317440,0.6204427480697632,0.23876953125,-0.013520428910851479,-0.016444150358438492,0.017838431522250175,0.02424251101911068,0.0,0.0,0.0,0.0,311.67627429999993
156,32,2,79872,318464,0.6984049677848816,0.4303385615348816,-0.003695290070027113,-0.005363595671951771,0.06912032514810562,0.08707999438047409,0.0,0.0,0.0,0.0,313.00425630000245
157,32,4,80384,320512,0.6271159052848816,0.2584635615348816,-0.011140113696455956,-0.014270417392253876,0.03640443831682205,0.029361294582486153,0.0,0.0,0.0,0.0,314.9783937999964
158,32,5,80896,323072,0.6646050810813904,0.2610134482383728,-0.013141104020178318,-0.016099900007247925,0.028726018965244293,0.03014475665986538,0.0,0.0,0.0,0.0,317.14337160000287
159,32,3,81408,324608,0.7283528447151184,0.373046875,-0.007729313336312771,-0.01021135225892067,0.11767387390136719,0.06834269315004349,0.0,0.0,0.0,0.0,318.5696492999996
160,32,6,81920,327680,0.5253363847732544,0.228515625,-0.013521025888621807,-0.018470633774995804,0.08958417922258377,0.019791029393672943,0.0,0.0,0.0,0.0,321.2264639999994
161,33,3,82432,329216,0.7373046875,0.3567708432674408,-0.008024892769753933,-0.01032580342143774,0.0633464977145195,0.06040153279900551,0.0,0.0,0.0,0.0,322.7171451000031
162,33,6,82944,332288,0.5426974892616272,0.2421332448720932,-0.014197967946529388,-0.01833866909146309,0.07012223452329636,0.022866811603307724,0.0,0.0,0.0,0.0,325.4074378000005
163,33,5,83456,334848,0.6086697578430176,0.2858073115348816,-0.01297769509255886,-0.01602473482489586,0.0443202406167984,0.03722262755036354,0.0,0.0,0.0,0.0,327.62102700000105
164,33,4,83968,336896,0.6261393427848816,0.2888997495174408,-0.010768087580800056,-0.014413019642233849,0.06095074862241745,0.037688713520765305,0.0,0.0,0.0,0.0,329.3588011000029
165,33,2,84480,337920,0.6484375,0.36279296875,-0.004205895587801933,-0.005051524844020605,0.09693373739719391,0.06242182478308678,0.0,0.0,0.0,0.0,330.54388659999677
166,34,5,84992,340480,0.640028178691864,0.2778862714767456,-0.012816379778087139,-0.016302529722452164,0.0401797741651535,0.03159607574343681,0.0,0.0,0.0,0.0,333.23144160000084
167,34,6,85504,343552,0.5638021230697632,0.2079535573720932,-0.014183854684233665,-0.018557773903012276,0.06817018985748291,0.007716285530477762,0.0,0.0,0.0,0.0,336.03711479999765
168,34,2,86016,344576,0.7722982168197632,0.3712565302848816,-0.003938742447644472,-0.007076689042150974,0.08986477553844452,0.06278742849826813,0.0,0.0,0.0,0.0,337.2109331000029
169,34,4,86528,346624,0.6087239384651184,0.2853190302848816,-0.011176620610058308,-0.014016772620379925,0.02468702383339405,0.03388771787285805,0.0,0.0,0.0,0.0,339.1220162000027
170,34,3,87040,348160,0.8019205331802368,0.35888671875,-0.007103112526237965,-0.010157092474400997,0.08717154711484909,0.05870340019464493,0.0,0.0,0.0,0.0,340.90837720000127
171,35,6,87552,351232,0.5404188632965088,0.1996527761220932,-0.013403396122157574,-0.01855580322444439,0.07032079249620438,0.0021580951288342476,0.0,0.0,0.0,0.0,343.65080709999893
172,35,5,88064,353792,0.6471896767616272,0.2395290732383728,-0.012917514890432358,-0.016408396884799004,0.05686143785715103,0.014810016378760338,0.0,0.0,0.0,0.0,345.6761968999999
173,35,3,88576,355328,0.77392578125,0.3709309995174408,-0.0068521564826369286,-0.010658700950443745,0.077285535633564,0.06023745611310005,0.0,0.0,0.0,0.0,347.08261440000206
174,35,4,89088,357376,0.6875,0.2713216245174408,-0.010983406566083431,-0.014498604461550713,0.05941141024231911,0.02671387977898121,0.0,0.0,0.0,0.0,348.9310293000017
175,35,2,89600,358400,0.7789713740348816,0.44482421875,-0.003924089018255472,-0.00463411770761013,0.08452596515417099,0.08490568399429321,0.0,0.0,0.0,0.0,349.96562699999777
176,36,3,90112,359936,0.7791341543197632,0.3924153745174408,-0.007450984790921211,-0.010107140988111496,0.06866289675235748,0.06530318409204483,0.0,0.0,0.0,0.0,351.51869779999834
177,36,5,90624,362496,0.6810981035232544,0.2635090947151184,-0.012565701268613338,-0.016532404348254204,0.032653264701366425,0.021470272913575172,0.0,0.0,0.0,0.0,354.0091687000022
178,36,4,91136,364544,0.70947265625,0.2713216245174408,-0.010727661661803722,-0.01474358607083559,0.03957537189126015,0.024534497410058975,0.0,0.0,0.0,0.0,355.95223239999905
179,36,6,91648,367616,0.5646701455116272,0.22021484375,-0.013545326888561249,-0.018150437623262405,0.08158755302429199,0.008620629087090492,0.0,0.0,0.0,0.0,358.4878572000016
180,36,2,92160,368640,0.79296875,0.3653971552848816,-0.004801192320883274,-0.007451412733644247,0.08013525605201721,0.05649121105670929,0.0,0.0,0.0,0.0,359.59455190000153
181,37,4,92672,370688,0.689453125,0.3121744990348816,-0.010860673151910305,-0.014170815236866474,0.04148095101118088,0.037522222846746445,0.0,0.0,0.0,0.0,361.5539138000022
182,37,3,93184,372224,0.8287760019302368,0.3792317807674408,-0.006542400922626257,-0.010194092057645321,0.11415403336286545,0.05849114805459976,0.0,0.0,0.0,0.0,363.1025643999965
183,37,2,93696,373248,0.78662109375,0.3557942807674408,-0.005185719113796949,-0.007603378500789404,0.08407455682754517,0.05074954032897949,0.0,0.0,0.0,0.0,364.3171110999974
184,37,6,94208,376320,0.61962890625,0.1946614682674408,-0.013492198660969734,-0.018397625535726547,0.0639105886220932,0.003983889240771532,0.0,0.0,0.0,0.0,367.3466903000008
185,37,5,94720,378880,0.6986219882965088,0.2293836772441864,-0.012623986229300499,-0.016667773947119713,0.05774511396884918,0.006365234963595867,0.0,0.0,0.0,0.0,369.90904079999746
186,38,6,95232,381952,0.6133354902267456,0.1868489682674408,-0.013661193661391735,-0.01828301139175892,0.06844770908355713,0.008727751672267914,0.0,0.0,0.0,0.0,372.69294400000217
187,38,2,95744,382976,0.7843424677848816,0.3837890625,-0.004416593816131353,-0.007569754030555487,0.1298784464597702,0.05805175378918648,0.0,0.0,0.0,0.0,373.7789125999989
188,38,4,96256,385024,0.6847330927848816,0.28173828125,-0.011055097915232182,-0.014799902215600014,0.09168517589569092,0.0238362904638052,0.0,0.0,0.0,0.0,375.7050789999994
189,38,3,96768,386560,0.85986328125,0.3564453125,-0.007350340485572815,-0.010709919966757298,0.10229308903217316,0.047963470220565796,0.0,0.0,0.0,0.0,377.2188968999981
190,38,5,97280,389120,0.7735459804534912,0.2958984375,-0.012543946504592896,-0.01635434664785862,0.058460336178541183,0.02959715947508812,0.0,0.0,0.0,0.0,379.96917440000107
191,39,6,97792,392192,0.619140625,0.1904839426279068,-0.013313588686287403,-0.018286792561411858,0.07571464031934738,0.009343620389699936,0.0,0.0,0.0,0.0,382.6799832999968
192,39,5,98304,394752,0.7523329257965088,0.2444661408662796,-0.012546902522444725,-0.016520118340849876,0.04604801908135414,0.007822616025805473,0.0,0.0,0.0,0.0,385.03020200000174
193,39,3,98816,396288,0.8678385019302368,0.33349609375,-0.007354067638516426,-0.011694543994963169,0.08415964245796204,0.0374067947268486,0.0,0.0,0.0,0.0,386.68236920000345
194,39,4,99328,398336,0.75390625,0.2239583432674408,-0.01073067169636488,-0.01414181012660265,0.09317557513713837,0.004925156943500042,0.0,0.0,0.0,0.0,388.7470728999979
195,39,2,99840,399360,0.8898112177848816,0.42529296875,-0.004335159435868263,-0.006931113079190254,0.10058276355266571,0.0696806013584137,0.0,0.0,0.0,0.0,389.83308810000017
196,40,4,100352,401408,0.7443033456802368,0.2682291865348816,-0.010172601789236069,-0.014853246510028839,0.13060016930103302,0.014644761569797993,0.0,0.0,0.0,0.0,392.02734139999666
197,40,6,100864,404480,0.67431640625,0.1868489682674408,-0.012747012078762054,-0.018319688737392426,0.06997987627983093,0.011457854881882668,0.0,0.0,0.0,0.0,394.83534740000323
198,40,2,101376,405504,0.8639323115348816,0.40673828125,-0.004340105224400759,-0.007603259291499853,0.13613644242286682,0.06080526486039162,0.0,0.0,0.0,0.0,395.9862770000036
199,40,5,101888,408064,0.8002387285232544,0.2398003488779068,-0.011620848439633846,-0.016631824895739555,0.058742765337228775,0.004436342045664787,0.0,0.0,0.0,0.0,398.46662630000355
200,40,3,102400,409600,0.91064453125,0.4124349057674408,-0.006406858097761869,-0.010263104923069477,0.08139487355947495,0.06283984333276749,0.0,0.0,0.0,0.0,400.2376290000029
201,41,4,102912,411648,0.7666015625,0.27685546875,-0.009281307458877563,-0.014226053841412067,0.04935016855597496,0.015994617715477943,0.0,0.0,0.0,0.0,402.3878859999968
202,41,3,103424,413184,0.9182942509651184,0.3990885615348816,-0.006291758269071579,-0.010959469713270664,0.11162085831165314,0.05572891607880592,0.0,0.0,0.0,0.0,403.86858660000144
203,41,5,103936,415744,0.8473849296569824,0.2478841245174408,-0.010685429908335209,-0.016411732882261276,0.056243665516376495,0.005421027075499296,0.0,0.0,0.0,0.0,406.16769499999646
204,41,2,104448,416768,0.94482421875,0.3619791865348816,-0.0037796637043356895,-0.008558018133044243,0.1002444252371788,0.04347972199320793,0.0,0.0,0.0,0.0,407.2423176000011
205,41,6,104960,419840,0.7099609375,0.2370334267616272,-0.010686170309782028,-0.018313273787498474,0.08300656080245972,0.007641172502189875,0.0,0.0,0.0,0.0,409.78748189999897
206,42,2,105472,420864,0.96630859375,0.4069010615348816,-0.0035742486361414194,-0.007240824867039919,0.1414141207933426,0.05632471665740013,0.0,0.0,0.0,0.0,411.0053113000031
207,42,4,105984,422912,0.8232421875,0.3020833432674408,-0.00849146582186222,-0.014867151156067848,0.09608981013298035,0.02345391735434532,0.0,0.0,0.0,0.0,412.7649906000006
208,42,6,106496,425984,0.7489149570465088,0.1988389790058136,-0.01011728961020708,-0.01846512407064438,0.09939594566822052,0.008756131865084171,0.0,0.0,0.0,0.0,415.38347610000346
209,42,5,107008,428544,0.8622504472732544,0.2252604067325592,-0.009751595556735992,-0.0164999570697546,0.07982101291418076,0.006639677099883556,0.0,0.0,0.0,0.0,417.51867440000206
210,42,3,107520,430080,0.9597981572151184,0.3702799677848816,-0.005700654350221157,-0.011113214306533337,0.11121835559606552,0.0433029979467392,0.0,0.0,0.0,0.0,419.057702099999
211,43,4,108032,432128,0.8411458134651184,0.30224609375,-0.00788208283483982,-0.014658775180578232,0.0532628633081913,0.021894022822380066,0.0,0.0,0.0,0.0,421.03355210000154
212,43,6,108544,435200,0.7709418535232544,0.1917317807674408,-0.009601966477930546,-0.01824943721294403,0.07945272326469421,0.012105507776141167,0.0,0.0,0.0,0.0,424.0063184000028
213,43,3,109056,436736,0.9283853769302368,0.4352213740348816,-0.005587109364569187,-0.010330073535442352,0.12254948168992996,0.06407427787780762,0.0,0.0,0.0,0.0,425.7299342999977
214,43,5,109568,439296,0.852430522441864,0.24951171875,-0.008827981539070606,-0.016516687348484993,0.05340933799743652,0.004223346710205078,0.0,0.0,0.0,0.0,428.13647889999993
215,43,2,110080,440320,0.9620768427848816,0.4542643427848816,-0.00333779095672071,-0.0062819598242640495,0.1047486886382103,0.07010059058666229,0.0,0.0,0.0,0.0,429.358289900003
216,44,4,110592,442368,0.8243815302848816,0.2999674677848816,-0.0066127595491707325,-0.014679612591862679,0.11423258483409882,0.019193170592188835,0.0,0.0,0.0,0.0,431.49275040000066
217,44,6,111104,445440,0.7488064765930176,0.2215169370174408,-0.008590632118284702,-0.01843753643333912,0.10428454726934433,0.003982167225331068,0.0,0.0,0.0,0.0,434.1838499000005
218,44,3,111616,446976,0.9659830331802368,0.3883463740348816,-0.005320379510521889,-0.011145936325192451,0.12443245947360992,0.04480909928679466,0.0,0.0,0.0,0.0,435.6567647999982
219,44,2,112128,448000,0.9451497793197632,0.3714192807674408,-0.0031941495835781097,-0.008192067965865135,0.1461387425661087,0.039458442479372025,0.0,0.0,0.0,0.0,436.95280159999675
220,44,5,112640,450560,0.8450521230697632,0.30126953125,-0.008149778470396996,-0.016370946541428566,0.09152689576148987,0.02146569825708866,0.0,0.0,0.0,0.0,439.0060177999985
221,45,6,113152,453632,0.7785373330116272,0.1973198801279068,-0.008906930685043335,-0.018227502703666687,0.09549056738615036,0.012273188680410385,0.0,0.0,0.0,0.0,441.50841319999745
222,45,3,113664,455168,0.9462890625,0.3440755307674408,-0.005573618225753307,-0.012148318812251091,0.06157904118299484,0.026926452293992043,0.0,0.0,0.0,0.0,443.04046319999907
223,45,2,114176,456192,0.9581705927848816,0.3528645932674408,-0.0033371576573699713,-0.008749090135097504,0.10667701065540314,0.03140003979206085,0.0,0.0,0.0,0.0,444.28110520000337
224,45,5,114688,458752,0.9010958671569824,0.2440863847732544,-0.008429295383393764,-0.016462555155158043,0.10079680383205414,0.004620408173650503,0.0,0.0,0.0,0.0,446.4936849000005
225,45,4,115200,460800,0.8787434697151184,0.3092448115348816,-0.006920244079083204,-0.014756262302398682,0.06450112909078598,0.02066371776163578,0.0,0.0,0.0,0.0,448.3557940000028
226,46,6,115712,463872,0.8089192509651184,0.20361328125,-0.009282945655286312,-0.018397003412246704,0.07184451073408127,0.00937605369836092,0.0,0.0,0.0,0.0,451.23981040000217
227,46,5,116224,466432,0.9020724296569824,0.2213541567325592,-0.008466272614896297,-0.0165892094373703,0.06498983502388,0.012649161741137505,0.0,0.0,0.0,0.0,453.65950229999726
228,46,3,116736,467968,0.9676106572151184,0.3844401240348816,-0.005360505077987909,-0.01159918587654829,0.08684690296649933,0.03881639242172241,0.0,0.0,0.0,0.0,455.17043769999873
229,46,4,117248,470016,0.8974609375,0.2810872495174408,-0.007113572210073471,-0.014757047407329082,0.06242804601788521,0.008810143917798996,0.0,0.0,0.0,0.0,457.24103240000113
230,46,2,117760,471040,0.97900390625,0.34130859375,-0.0035128388553857803,-0.008546258322894573,0.09058818221092224,0.025077711790800095,0.0,0.0,0.0,0.0,458.61319640000147
231,47,6,118272,474112,0.8312174081802368,0.22607421875,-0.009075645357370377,-0.01842961460351944,0.07114989310503006,0.004123894032090902,0.0,0.0,0.0,0.0,461.4307476999966
232,47,5,118784,476672,0.8959418535232544,0.2724609375,-0.007848360575735569,-0.016643472015857697,0.06361889839172363,0.006664569489657879,0.0,0.0,0.0,0.0,464.0150405000022
233,47,3,119296,478208,0.9853515625,0.3141276240348816,-0.005005457904189825,-0.011628680862486362,0.18799340724945068,0.012163497507572174,0.0,0.0,0.0,0.0,465.6986667000019
234,47,2,119808,479232,0.98388671875,0.4547526240348816,-0.0033487696200609207,-0.007923932746052742,0.12943339347839355,0.061285994946956635,0.0,0.0,0.0,0.0,466.8894794000007
235,47,4,120320,481280,0.912109375,0.2535807490348816,-0.00635154452174902,-0.014904508367180824,0.053825993090867996,0.0036940809804946184,0.0,0.0,0.0,0.0,468.8562388999999
236,48,5,120832,483840,0.9409722089767456,0.2476670891046524,-0.007431254256516695,-0.016755826771259308,0.059095486998558044,0.006368660368025303,0.0,0.0,0.0,0.0,471.0119068999993
237,48,4,121344,485888,0.9010416269302368,0.310546875,-0.006217725109308958,-0.01430471334606409,0.0755835771560669,0.016275491565465927,0.0,0.0,0.0,0.0,472.8415516000023
238,48,6,121856,488960,0.8429361581802368,0.1771918386220932,-0.007810021750628948,-0.018282905220985413,0.0823681503534317,0.020603975281119347,0.0,0.0,0.0,0.0,475.36794830000144
239,48,3,122368,490496,0.9794921875,0.4181315302848816,-0.004888600669801235,-0.011041097342967987,0.05923238396644592,0.04677346348762512,0.0,0.0,0.0,0.0,477.00260849999904
240,48,2,122880,491520,0.9625651240348816,0.4542643427848816,-0.0030340333469212055,-0.00716105941683054,0.3149248957633972,0.058863911777734756,0.0,0.0,0.0,0.0,478.14135740000347
241,49,5,123392,494080,0.9508463144302368,0.2790798544883728,-0.007049844600260258,-0.0165945403277874,0.05547410622239113,0.006866694428026676,0.0,0.0,0.0,0.0,480.3679262000005
242,49,4,123904,496128,0.9215494394302368,0.2830403745174408,-0.005863295402377844,-0.014793425798416138,0.1008991152048111,0.004706031177192926,0.0,0.0,0.0,0.0,482.18398409999645
243,49,2,124416,497152,0.97900390625,0.42333984375,-0.0034030356910079718,-0.008009865880012512,0.12337546795606613,0.04638306796550751,0.0,0.0,0.0,0.0,483.29492759999994
244,49,6,124928,500224,0.8626844882965088,0.2067599892616272,-0.007308977656066418,-0.018460292369127274,0.136464461684227,0.009075772948563099,0.0,0.0,0.0,0.0,486.15032529999735
245,49,3,125440,501760,0.9622395634651184,0.4353841245174408,-0.0048540616407990456,-0.010934768244624138,0.07052026689052582,0.051059916615486145,0.0,0.0,0.0,0.0,487.82090400000016
246,50,3,125952,503296,0.96484375,0.3683268427848816,-0.004782294854521751,-0.012088112533092499,0.22271601855754852,0.023929225280880928,0.0,0.0,0.0,0.0,489.46068679999735
247,50,4,126464,505344,0.9231770634651184,0.2565104365348816,-0.005510927177965641,-0.015086766332387924,0.08157246559858322,0.008136595599353313,0.0,0.0,0.0,0.0,491.52289369999926
248,50,5,126976,507904,0.9603407382965088,0.2377929836511612,-0.006703458726406097,-0.01653135195374489,0.025784309953451157,0.010220622643828392,0.0,0.0,0.0,0.0,493.89272280000296
249,50,2,127488,508928,0.982421875,0.3992513120174408,-0.0031945754308253527,-0.008344263769686222,0.09634091705083847,0.03450777009129524,0.0,0.0,0.0,0.0,495.12926129999687
250,50,6,128000,512000,0.8898111581802368,0.2263454794883728,-0.007216643542051315,-0.01836492121219635,0.15353238582611084,0.0020113030914217234,0.0,0.0,0.0,0.0,498.0429443999965
251,51,2,128512,513024,0.9755859375,0.4034830927848816,-0.0032074188347905874,-0.009303167462348938,0.23380596935749054,0.03453891724348068,0.0,0.0,0.0,0.0,499.14248699999735
252,51,4,129024,515072,0.951171875,0.33544921875,-0.005153181031346321,-0.014921540394425392,0.06911512464284897,0.02209184318780899,0.0,0.0,0.0,0.0,500.9783955000021
253,51,6,129536,518144,0.8965386152267456,0.23876953125,-0.007021875586360693,-0.018421700224280357,0.09092589467763901,0.004916511941701174,0.0,0.0,0.0,0.0,503.66027159999794
254,51,3,130048,519680,0.96533203125,0.3982747495174408,-0.004554943181574345,-0.011867291294038296,0.06446544080972672,0.03284105286002159,0.0,0.0,0.0,0.0,505.1279633000013
255,51,5,130560,522240,0.9403212070465088,0.2937282919883728,-0.005953785497695208,-0.016549039632081985,0.07200373709201813,0.011075173504650593,0.0,0.0,0.0,0.0,507.447673900002
256,52,2,131072,523264,0.97265625,0.423828125,-0.0029608088079839945,-0.008657533675432205,0.1431763917207718,0.039753563702106476,0.0,0.0,0.0,0.0,508.7597514000008
257,52,4,131584,525312,0.94921875,0.2757161557674408,-0.004853254184126854,-0.014869905076920986,0.14177365601062775,0.003732973476871848,0.0,0.0,0.0,0.0,510.7689747999975
258,52,6,132096,528384,0.9007161259651184,0.2273763120174408,-0.0065253181383013725,-0.018414508551359177,0.14554080367088318,0.003976666834205389,0.0,0.0,0.0,0.0,513.616286299999
259,52,3,132608,529920,0.9619140625,0.3697916865348816,-0.0042215255089104176,-0.012294504791498184,0.09162645041942596,0.02020234614610672,0.0,0.0,0.0,0.0,515.0825914000015
260,52,5,133120,532480,0.9529079794883728,0.3013780415058136,-0.005723418202251196,-0.016705363988876343,0.03756208345293999,0.013267941772937775,0.0,0.0,0.0,0.0,517.3813108999966
261,53,3,133632,534016,0.97998046875,0.3732096552848816,-0.0040325867012143135,-0.012393984012305737,0.13615958392620087,0.01919153518974781,0.0,0.0,0.0,0.0,518.9971617999981
262,53,2,134144,535040,0.97314453125,0.3351237177848816,-0.0027473317459225655,-0.008790177293121815,0.26283466815948486,0.009837625548243523,0.0,0.0,0.0,0.0,520.3255605000013
263,53,6,134656,538112,0.8945854902267456,0.2186957448720932,-0.006187464110553265,-0.018531402572989464,0.19018147885799408,0.0050889733247458935,0.0,0.0,0.0,0.0,523.5178725000005
264,53,4,135168,540160,0.96435546875,0.2599284052848816,-0.004537894390523434,-0.014912962913513184,0.06408548355102539,0.009626459330320358,0.0,0.0,0.0,0.0,525.4837881999993
265,53,5,135680,542720,0.9676649570465088,0.2723524570465088,-0.005433220416307449,-0.01685166545212269,0.12457238882780075,0.0014694500714540482,0.0,0.0,0.0,0.0,528.0086423999965
266,54,4,136192,544768,0.9539387822151184,0.3203125,-0.004218369256705046,-0.015042976476252079,0.1906260997056961,0.013917243108153343,0.0,0.0,0.0,0.0,530.0250390000001
267,54,2,136704,545792,0.97802734375,0.4267578125,-0.002590242540463805,-0.008837415836751461,0.060628246515989304,0.03630925714969635,0.0,0.0,0.0,0.0,531.1435366000005
268,54,5,137216,548352,0.9622938632965088,0.2643229067325592,-0.005021599121391773,-0.016629381105303764,0.06040617823600769,0.004655584692955017,0.0,0.0,0.0,0.0,533.6172409999999
269,54,3,137728,549888,0.96875,0.4000651240348816,-0.003736387938261032,-0.01168580912053585,0.1653013974428177,0.02730455808341503,0.0,0.0,0.0,0.0,535.3616209999964
270,54,6,138240,552960,0.9013671875,0.2235785722732544,-0.00566453579813242,-0.01826556958258152,0.14236746728420258,0.0026461221277713776,0.0,0.0,0.0,0.0,538.7395426000003
271,55,3,138752,554496,0.9765625,0.353515625,-0.0037323331926018,-0.012210661545395851,0.2178497612476349,0.008356829173862934,0.0,0.0,0.0,0.0,540.3814792999983
272,55,4,139264,556544,0.9593098759651184,0.22119140625,-0.0040416112169623375,-0.01477151270955801,0.05050353705883026,0.02723025158047676,0.0,0.0,0.0,0.0,542.5151198000021
273,55,5,139776,559104,0.9701063632965088,0.2781575620174408,-0.004835618194192648,-0.016631951555609703,0.10074817389249802,0.002536773681640625,0.0,0.0,0.0,0.0,544.6579238999984
274,55,6,140288,562176,0.9016926884651184,0.2010091096162796,-0.005803325679153204,-0.018373282626271248,0.09860281646251678,0.011997963301837444,0.0,0.0,0.0,0.0,547.5077110999991
275,55,2,140800,563200,0.970703125,0.3870442807674408,-0.002203844953328371,-0.008932537399232388,0.14901813864707947,0.020128993317484856,0.0,0.0,0.0,0.0,548.9317777000033
276,56,5,141312,565760,0.9686415195465088,0.2744683027267456,-0.004657734651118517,-0.01654505915939808,0.06127740070223808,0.004493852611631155,0.0,0.0,0.0,0.0,551.467169399999
277,56,3,141824,567296,0.96875,0.4431966245174408,-0.003515563439577818,-0.011695362627506256,0.18352456390857697,0.03984326124191284,0.0,0.0,0.0,0.0,552.8533640000023
278,56,4,142336,569344,0.9650064706802368,0.3053385615348816,-0.003665411379188299,-0.01469823531806469,0.10874530673027039,0.00511589739471674,0.0,0.0,0.0,0.0,554.8960991999993
279,56,2,142848,570368,0.9853515625,0.45703125,-0.001948341727256775,-0.008580769412219524,0.25267139077186584,0.04273763671517372,0.0,0.0,0.0,0.0,556.1572394000032
280,56,6,143360,573440,0.9090712070465088,0.1985134482383728,-0.005085959564894438,-0.01836557127535343,0.05004822835326195,0.01224430836737156,0.0,0.0,0.0,0.0,558.6115646000035
281,57,4,143872,575488,0.9736328125,0.2825520932674408,-0.0036843055859208107,-0.014836609363555908,0.0858989730477333,0.004908259958028793,0.0,0.0,0.0,0.0,560.446674699997
282,57,2,144384,576512,0.98291015625,0.2858073115348816,-0.001942735631018877,-0.008183521218597889,0.12937727570533752,0.020980769768357277,0.0,0.0,0.0,0.0,561.5368702999986
283,57,6,144896,579584,0.8740234375,0.1891818642616272,-0.0049809860065579414,-0.01821798086166382,0.20348906517028809,0.01569220796227455,0.0,0.0,0.0,0.0,564.0498048000009
284,57,5,145408,582144,0.9654947519302368,0.2658420205116272,-0.004508520010858774,-0.016767580062150955,0.19976690411567688,0.004543465096503496,0.0,0.0,0.0,0.0,566.145391799997
285,57,3,145920,583680,0.98388671875,0.3955078125,-0.0031038052402436733,-0.011796263977885246,0.22061054408550262,0.02018410712480545,0.0,0.0,0.0,0.0,567.6169028000004
286,58,6,146432,586752,0.873046875,0.2308485209941864,-0.004704935476183891,-0.018142955377697945,0.18435543775558472,0.002804638585075736,0.0,0.0,0.0,0.0,570.1403166000018
287,58,4,146944,588800,0.9690755009651184,0.2736002802848816,-0.003720090724527836,-0.014564414508640766,0.06854645907878876,0.009311746805906296,0.0,0.0,0.0,0.0,572.1810224000001
288,58,5,147456,591360,0.97021484375,0.3248155415058136,-0.004576509818434715,-0.016637858003377914,0.033546965569257736,0.018190857023000717,0.0,0.0,0.0,0.0,574.4206209999975
289,58,2,147968,592384,0.96435546875,0.4103190302848816,-0.0018887881888076663,-0.00853035319596529,0.10047874599695206,0.024011248722672462,0.0,0.0,0.0,0.0,575.546234100002
290,58,3,148480,593920,0.96240234375,0.3971354365348816,-0.0033105756156146526,-0.012204291298985481,0.1392328292131424,0.018446912989020348,0.0,0.0,0.0,0.0,577.1300402999987
291,59,6,148992,596992,0.9344618320465088,0.2069769948720932,-0.0053484151139855385,-0.018486235290765762,0.040170252323150635,0.00865037739276886,0.0,0.0,0.0,0.0,579.7322082000028
292,59,3,149504,598528,0.955078125,0.3746744990348816,-0.0032951924949884415,-0.01235323864966631,0.1773701310157776,0.008350837044417858,0.0,0.0,0.0,0.0,581.5914994999985
293,59,5,150016,601088,0.962890625,0.2557508647441864,-0.004616525489836931,-0.01675253175199032,0.03998358175158501,0.00952043104916811,0.0,0.0,0.0,0.0,584.0238984000025
294,59,2,150528,602112,0.96875,0.2991536557674408,-0.0020641235169023275,-0.00925857201218605,0.1769297868013382,0.020143674686551094,0.0,0.0,0.0,0.0,585.0848861999984
295,59,4,151040,604160,0.96435546875,0.3058268427848816,-0.003776602214202285,-0.015041159465909004,0.054663240909576416,0.004852187354117632,0.0,0.0,0.0,0.0,586.8577128999968
296,60,2,151552,605184,0.97802734375,0.4228515625,-0.0019202694529667497,-0.008806086145341396,0.3693120777606964,0.024241184815764427,0.0,0.0,0.0,0.0,588.0844832000002
297,60,3,152064,606720,0.9677734375,0.3766276240348816,-0.003440486267209053,-0.012159612029790878,0.2107177972793579,0.007563104387372732,0.0,0.0,0.0,0.0,589.6512160999991
298,60,4,152576,608768,0.95849609375,0.2819010615348816,-0.0035827781539410353,-0.01478578057140112,0.07825703173875809,0.00752653181552887,0.0,0.0,0.0,0.0,591.4261285999964
299,60,5,153088,611328,0.9716796875,0.2566731870174408,-0.004349402617663145,-0.016482466831803322,0.10595107823610306,0.010708009824156761,0.0,0.0,0.0,0.0,593.8199036000005
300,60,6,153600,614400,0.9324001669883728,0.2279730886220932,-0.0053193033672869205,-0.018575545400381088,0.06630890816450119,0.00467190146446228,0.0,0.0,0.0,0.0,597.0555989999993
301,61,6,154112,617472,0.9393446445465088,0.2022026926279068,-0.005574438720941544,-0.018232543021440506,0.05659034848213196,0.010317048989236355,0.0,0.0,0.0,0.0,599.8297626999993
302,61,3,154624,619008,0.96484375,0.3772786557674408,-0.003255771705880761,-0.012261631898581982,0.10911563038825989,0.00789251271635294,0.0,0.0,0.0,0.0,601.4843576999992
303,61,5,155136,621568,0.97216796875,0.2745768427848816,-0.004432520363479853,-0.016355926170945168,0.05163112282752991,0.004903384018689394,0.0,0.0,0.0,0.0,603.6192912999977
304,61,4,155648,623616,0.97509765625,0.2540690302848816,-0.003529132576659322,-0.014783675782382488,0.06309543550014496,0.017199408262968063,0.0,0.0,0.0,0.0,605.6166076000009
